490,-996.12
491,-996
492,-995.88
493,-995.76
494,-995.64
495,-995.52
496,-995.4
497,-995.28
498,-995.16
499,-995.04
500,-994.92
501,-994.79
502,-994.67
503,-994.55
504,-994.43
505,-994.31
506,-994.19
507,-994.07
508,-993.95
509,-993.83
510,-993.71
511,-993.59
512,-993.47
513,-993.35
514,-993.23
515,-993.11
516,-992.99
517,-992.87
518,-992.75
519,-992.63
520,-992.51
521,-992.39
522,-992.27
523,-992.15
524,-992.03
525,-991.91
526,-985.86
527,-977.47
528,-969.08
529,-960.69
530,-952.3
531,-943.91
532,-935.52
533,-927.13
534,-922.26
535,-918.79
536,-915.32
537,-911.84
538,-908.37
539,-904.9
540,-901.43
541,-900.65
542,-900.93
543,-901.2
544,-901.48
545,-893.43
546,-882.02
547,-870.62
548,-859.21
549,-838.36
550,-813.8
551,-789.24
552,-764.68
553,-749.1
554,-737.13
555,-725.17
556,-715.15
557,-705.9
558,-696.65
559,-687.4
560,-678.15
561,-668.9
562,-659.65
563,-648.48
564,-636.54
565,-631.63
566,-629.53
567,-627.43
568,-635.39
569,-647.28
570,-666.62
571,-688.88
572,-716.76
573,-746.93
574,-777.11
575,-807.28
576,-837.46
577,-866.18
578,-894.34
579,-922.5
580,-950.66
581,-978.82
582,-996.27
583,-999.94
584,-999.85
585,-999.77
586,-999.69
587,-999.6
588,-999.52
589,-999.43
590,-999.35
591,-999.26
592,-999.18
593,-999.09
594,-999.01
595,-980.12
596,-953.64
597,-882.84
598,-823.45
599,-775.86
600,-728.28
601,-680.7
602,-633.11
603,-585.53
604,-537.95
605,-490.36
606,-449.35
607,-410.9
608,-372.46
609,-343.24
610,-317.6
611,-300.54
612,-286.82
613,-283.64
614,-284.51
615,-294.28
616,-307.52
617,-320.76
618,-341.71
619,-365.69
620,-389.68
621,-413.67
622,-435.86
623,-457.35
624,-478.83
625,-500.31
626,-517.1
627,-532.07
628,-547.05
629,-562.03
630,-577
631,-591.98
632,-601.72
633,-609.38
634,-617.05
635,-624.71
636,-632.38
637,-640.04
638,-647.71
639,-647.32
640,-643.64
641,-639.97
642,-629.91
643,-617.33
644,-604.76
645,-592.18
646,-579.6
647,-567.02
648,-556.59
649,-547.02
650,-537.45
651,-527.87
652,-518.3
653,-508.73
654,-509.35
655,-514.04
656,-518.73
657,-523.42
658,-529.32
659,-535.69
660,-542.07
661,-548.45
662,-554.82
663,-569.25
664,-574.23
665,-606.78
666,-640.34
667,-669.09
668,-697.84
669,-726.59
670,-764.38
671,-805.78
672,-847.19
673,-888.59
674,-930
675,-971.4
676,-995.28
677,-999.99
678,-999.99
679,-999.98
680,-999.97
681,-999.96
682,-999.96
683,-999.95
684,-999.94
685,-999.93
686,-999.92
687,-999.92
688,-999.91
689,-1000
690,-1000
691,-1000
692,-1000
693,-1000
694,-1000
695,-1000
696,-1000
697,-1000
698,-1000
699,-1000
700,-1000
701,-1000
702,-1000
703,-1000
704,-1000
705,-1000
706,-1000
707,-1000
708,-1000
709,-1000
710,-1000
711,-1000
712,-1000
713,-1000
714,-1000
715,-1000
716,-1000
717,-1000
718,-1000
719,-1000
720,-1000
721,-1000
722,-1000
723,-1000
724,-1000
725,-1000
726,-1000
727,-1000
728,-1000
729,-1000
730,-1000
731,-1000
732,-1000
733,-1000
734,-1000
735,-1000
736,-993.32
737,-975.26
738,-941.7
739,-932.97
740,-858.8
741,-792.91
742,-736.04
743,-670.4
744,-602.01
745,-524.39
746,-444.02
747,-358.65
748,-271.78
749,-184.91
750,-98.04
751,-11.17
752,75.7
753,162.57
754,249.44
755,328.05
756,404.15
757,421.26
758,522.94
759,598.39
760,656.41
761,734.75
762,783.28
763,820.73
764,849.59
765,875.78
766,868.4
767,888.75
768,904.52
769,915.41
770,926.3
771,937.19
772,948.08
773,958.98
774,964.51
775,968.48
776,972.44
777,976.41
778,980.38
779,984.34
780,988.31
781,989.85
782,990.65
783,981.28
784,968.89
785,949.38
786,927.73
787,906.08
788,884.43
789,862.78
790,857.77
791,815.4
792,775.08
793,739.19
794,703.31
795,667.43
796,631.54
797,595.66
798,559.78
799,523.89
800,488.01
801,457.56
802,428.72
803,399.88
804,380.91
805,364.85
806,348.79
807,332.73
808,316.67
809,300.61
810,276.22
811,249.33
812,222.43
813,195.54
814,165.42
815,134.37
816,103.31
817,96.29
818,49.25
819,12.03
820,-17.72
821,-47.46
822,-77.21
823,-84.11
824,-120.28
825,-143.29
826,-159.05
827,-174.8
828,-190.56
829,-200.77
830,-209.34
831,-217.92
832,-226.49
833,-235.07
834,-240.45
835,-244.91
836,-249.36
837,-253.82
838,-258.28
839,-262.74
840,-258.01
841,-250.43
842,-242.85
843,-224.23
844,-202.17
845,-180.12
846,-149.08
847,-140.71
848,-77.09
849,-21.6
850,-92.17
851,-97.54
852,-91.95
853,-86.36
854,-80.77
855,-75.18
856,-69.59
857,-64
858,-61.11
859,-67.51
860,-73.91
861,-80.31
862,-86.71
863,-93.11
864,-99.51
865,-105.32
866,-109.2
867,-113.08
868,-113.96
869,-104.59
870,-95.23
871,-85.86
872,-76.5
873,-67.13
874,-59.63
875,-58.43
876,-59.69
877,-69.52
878,-79.35
879,-89.18
880,-97.76
881,-101.98
882,-106.21
883,-111.33
884,-119.62
885,-127.91
886,-136.2
887,-144.49
888,-151.41
889,-153.48
890,-155.56
891,-157.63
892,-157.57
893,-150.23
894,-140.81
895,-124.37
896,-107.93
897,-91.49
898,-75.17
899,-59.3
900,-43.42
901,-27.54
902,-11.66
903,4.21
904,20.09
905,33.39
906,37.53
907,41.66
908,43.81
909,39.26
910,34.71
911,30.16
912,23.19
913,7.76
914,-7.67
915,-22.7
916,-36.3
917,-49.9
918,-63.5
919,-77.1
920,-90.7
921,-104.3
922,-117.9
923,-129.26
924,-132.58
925,-135.9
926,-139.22
927,-142.54
928,-144.55
929,-142.07
930,-139.59
931,-137.12
932,-134.64
933,-132.16
934,-129.68
935,-127.2
936,-124.73
937,-122.25
938,-119.77
939,-119.71
940,-128.04
941,-136.37
942,-144.7
943,-154.37
944,-168.65
945,-182.94
946,-197.22
947,-211.5
948,-225.79
949,-240.07
950,-254.35
951,-268.64
952,-286.33
953,-309.2
954,-313.21
955,-331.62
956,-351.91
957,-372.21
958,-392.5
959,-412.79
960,-433.08
961,-453.38
962,-473.67
963,-491.73
964,-501.92
965,-512.12
966,-518.96
967,-513.95
968,-505.85
969,-486.62
970,-463.53
971,-427.28
972,-387.14
973,-332.97
974,-278.8
975,-224.62
976,-168.7
977,-106.62
978,-44.53
979,20.18
980,93.88
981,167.58
982,258.22
983,375.69
984,391.36
985,461.24
986,531.12
987,597.22
988,646.84
989,679.85
990,696.42
991,712.99
992,729.56
993,742.81
994,744.39
995,745.96
996,744.69
997,733.49
998,719.44
999,695.12
1000,670.81
1001,646.49
1002,622.18
1003,597.86
1004,573.55
1005,549.23
1006,524.92
1007,500.6
1008,477.95
1009,461.08
1010,444.21
1011,427.35
1012,410.48
1013,396.99
1014,395.52
1015,394.05
1016,394.78
1017,403.05
1018,414.37
1019,436.3
1020,458.23
1021,480.16
1022,502.09
1023,524.05
1024,546.12
1025,568.2
1026,590.27
1027,612.35
1028,634.42
1029,656.49
1030,678.57
1031,700.64
1032,722.71
1033,744.79
1034,765.66
1035,782.34
1036,799.02
1037,812.77
1038,816.48
1039,817.92
1040,811.46
1041,805
1042,795.01
1043,777.5
1044,774.12
1045,759.12
1046,740.37
1047,708.33
1048,676.29
1049,644.25
1050,612.21
1051,580.17
1052,548.13
1053,514.72
1054,476.5
1055,438.27
1056,400.05
1057,362.84
1058,329.18
1059,295.52
1060,261.86
1061,229.75
1062,203.03
1063,176.3
1064,149.57
1065,122.84
1066,96.11
1067,69.38
1068,44.92
1069,28.18
1070,11.45
1071,-2.14
1072,-4.46
1073,-6.78
1074,-6.45
1075,2.94
1076,14.67
1077,34.82
1078,54.96
1079,77.73
1080,109.54
1081,141.36
1082,173.18
1083,204.25
1084,232.68
1085,261.12
1086,286.58
1087,301.64
1088,316.7
1089,328.43
1090,328.77
1091,329.12
1092,329.46
1093,329.8
1094,330.14
1095,330.49
1096,330.83
1097,331.17
1098,331.51
1099,331.86
1100,332.2
1101,332.54
1102,331.83
1103,327.5
1104,320.68
1105,305.11
1106,289.54
1107,273.97
1108,255.99
1109,222.43
1110,195.54
1111,165.42
1112,134.37
1113,103.31
1114,96.29
1115,49.25
1116,12.03
1117,-17.72
1118,-47.46
1119,-77.21
1120,-84.11
1121,-120.28
1122,-143.29
1123,-159.05
1124,-174.8
1125,-190.56
1126,-200.77
1127,-209.34
1128,-217.92
1129,-226.49
1130,-235.07
1131,-240.45
1132,-244.91
1133,-249.36
1134,-253.82
1135,-258.28
1136,-262.74
1137,-258.01
1138,-250.43
1139,-242.85
1140,-224.23
1141,-202.17
1142,-180.12
1143,-149.08
1144,-140.71
1145,-77.09
1146,-21.6
1147,24.66
1148,70.92
1149,117.18
1150,163.44
1151,209.7
1152,255.95
1153,302.21
1154,345.11
1155,386.95
1156,428.78
1157,470.62
1158,505.2
1159,537.54
1160,569.87
1161,594.56
1162,616.82
1163,639.08
1164,661.34
1165,675.15
1166,686.21
1167,697.26
1168,707.88
1169,718.35
1170,728.82
1171,739.29
1172,755.14
1173,772.69
1174,776.91
1175,802.36
1176,818.97
1177,830.15
1178,841.34
1179,852.53
1180,851.3
1181,845.97
1182,831.83
1183,814.95
1184,791.89
1185,766.83
1186,741.77
1187,725.69
1188,712.53
1189,709.77
1190,710.4
1191,711.04
1192,722.97
1193,738.46
1194,753.94
1195,769.43
1196,790.38
1197,813.07
1198,835.76
1199,858.44
1200,881.13
1201,903.82
